doc_id,annotator,model,model_reported,attempts,input_tokens,output_tokens,latency_s,called_at_utc,prompt_fingerprint
GT-038,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10757,332,10.09,2026-09-19T01:30:25.794899+00:00,53c7ce151f935769
GT-001,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10999,273,12.9,2026-09-19T02:16:38.592918+00:00,53c7ce151f935769
GT-136,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11027,256,12.36,2026-09-19T02:10:32.088153+00:00,53c7ce151f935769
GT-052,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10780,224,7.54,2026-09-19T01:55:48.704257+00:00,53c7ce151f935769
GT-109,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10988,219,6.93,2026-09-19T01:40:20.305747+00:00,53c7ce151f935769
GT-139,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10771,231,7.15,2026-09-19T01:44:31.232818+00:00,53c7ce151f935769
GT-082,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10957,258,8.06,2026-09-19T01:36:33.114234+00:00,53c7ce151f935769
GT-014,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10769,348,10.49,2026-09-19T01:27:02.733836+00:00,53c7ce151f935769
GT-044,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10942,324,12.76,2026-09-19T01:31:17.756269+00:00,53c7ce151f935769
GT-095,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10815,242,8.19,2026-09-19T01:38:19.654562+00:00,53c7ce151f935769
GT-074,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11149,368,11.95,2026-09-19T02:28:27.812851+00:00,53c7ce151f935769
GT-040,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10789,225,6.86,2026-09-19T01:30:42.398437+00:00,53c7ce151f935769
GT-005,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10982,281,9.12,2026-09-19T01:48:17.523502+00:00,53c7ce151f935769
GT-004,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10886,297,14.75,2026-09-19T02:17:14.803908+00:00,53c7ce151f935769
GT-144,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10791,249,7.59,2026-09-19T01:45:13.970612+00:00,53c7ce151f935769
GT-138,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10931,339,10.78,2026-09-19T02:38:13.145013+00:00,53c7ce151f935769
GT-010,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10912,386,12.25,2026-09-19T02:18:19.505185+00:00,53c7ce151f935769
GT-052,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10780,257,7.86,2026-09-19T01:32:17.396240+00:00,53c7ce151f935769
GT-002,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10678,257,12.5,2026-09-19T02:16:51.097952+00:00,53c7ce151f935769
GT-029,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11290,298,10.75,2026-09-19T01:52:13.601365+00:00,53c7ce151f935769
GT-062,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10936,259,8.42,2026-09-19T02:26:37.795549+00:00,53c7ce151f935769
GT-037,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11501,246,8.55,2026-09-19T01:30:15.705659+00:00,53c7ce151f935769
GT-126,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11017,210,6.69,2026-09-19T01:42:44.203969+00:00,53c7ce151f935769
GT-081,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10910,291,8.99,2026-09-19T01:36:25.055358+00:00,53c7ce151f935769
GT-160,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10787,411,20.25,2026-09-19T02:16:25.689060+00:00,53c7ce151f935769
GT-152,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10992,296,14.1,2026-09-19T02:14:33.008279+00:00,53c7ce151f935769
GT-085,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10949,302,10.55,2026-09-19T02:00:50.545083+00:00,53c7ce151f935769
GT-117,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10920,241,7.5,2026-09-19T01:41:26.554147+00:00,53c7ce151f935769
GT-060,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10646,189,5.94,2026-09-19T01:56:55.141748+00:00,53c7ce151f935769
GT-107,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10846,272,11.08,2026-09-19T02:04:28.631803+00:00,53c7ce151f935769
GT-149,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10897,303,9.36,2026-09-19T02:40:02.638884+00:00,53c7ce151f935769
GT-024,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11060,297,9.23,2026-09-19T01:28:29.233682+00:00,53c7ce151f935769
GT-065,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10843,253,7.76,2026-09-19T01:34:08.865003+00:00,53c7ce151f935769
GT-020,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11120,297,9.74,2026-09-19T02:19:50.182565+00:00,53c7ce151f935769
GT-105,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10884,257,8.3,2026-09-19T02:33:10.824844+00:00,53c7ce151f935769
GT-028,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10884,344,10.68,2026-09-19T02:21:05.946529+00:00,53c7ce151f935769
GT-120,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10781,321,10.19,2026-09-19T02:35:21.822336+00:00,53c7ce151f935769
GT-079,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11018,305,10.76,2026-09-19T01:59:48.378247+00:00,53c7ce151f935769
GT-141,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10928,345,16.67,2026-09-19T02:11:49.659294+00:00,53c7ce151f935769
GT-126,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11017,229,10.97,2026-09-19T02:08:22.214096+00:00,53c7ce151f935769
GT-139,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10771,243,12.1,2026-09-19T02:11:21.975950+00:00,53c7ce151f935769
GT-021,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11203,291,10.41,2026-09-19T01:50:55.642206+00:00,53c7ce151f935769
GT-068,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11010,282,9.29,2026-09-19T02:27:30.300816+00:00,53c7ce151f935769
GT-083,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10894,266,8.55,2026-09-19T02:29:53.211894+00:00,53c7ce151f935769
GT-077,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10894,257,7.93,2026-09-19T01:35:51.478442+00:00,53c7ce151f935769
GT-106,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10832,367,11.21,2026-09-19T01:39:59.169145+00:00,53c7ce151f935769
GT-005,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10982,265,13.52,2026-09-19T02:17:28.333316+00:00,53c7ce151f935769
GT-050,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10915,273,8.46,2026-09-19T01:32:02.509102+00:00,53c7ce151f935769
GT-019,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10930,318,10.59,2026-09-19T01:50:35.196866+00:00,53c7ce151f935769
GT-031,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10981,275,8.64,2026-09-19T02:21:37.549386+00:00,53c7ce151f935769
GT-097,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11025,258,8.52,2026-09-19T02:31:56.896371+00:00,53c7ce151f935769
GT-153,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10859,279,13.05,2026-09-19T02:14:46.063817+00:00,53c7ce151f935769
GT-124,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11661,259,8.72,2026-09-19T01:42:28.430133+00:00,53c7ce151f935769
GT-014,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10769,363,11.38,2026-09-19T02:18:56.160827+00:00,53c7ce151f935769
GT-050,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10915,278,9.03,2026-09-19T02:24:46.277895+00:00,53c7ce151f935769
GT-103,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10783,260,7.97,2026-09-19T01:39:31.067751+00:00,53c7ce151f935769
GT-132,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11113,367,11.57,2026-09-19T02:37:13.322303+00:00,53c7ce151f935769
GT-087,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10874,323,10.78,2026-09-19T02:01:10.323799+00:00,53c7ce151f935769
GT-096,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10969,292,9.35,2026-09-19T02:02:27.976714+00:00,53c7ce151f935769
GT-130,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11101,289,9.5,2026-09-19T01:43:18.020376+00:00,53c7ce151f935769
GT-146,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11146,283,9.41,2026-09-19T02:39:34.100620+00:00,53c7ce151f935769
GT-053,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11086,306,10.08,2026-09-19T01:55:58.791107+00:00,53c7ce151f935769
GT-084,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10986,220,7.26,2026-09-19T02:30:00.477378+00:00,53c7ce151f935769
GT-101,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10988,332,10.62,2026-09-19T02:03:14.902797+00:00,53c7ce151f935769
GT-034,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10988,204,6.5,2026-09-19T01:29:51.200770+00:00,53c7ce151f935769
GT-078,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10736,261,8.85,2026-09-19T01:59:37.617836+00:00,53c7ce151f935769
GT-023,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11233,251,8.07,2026-09-19T01:28:20.001330+00:00,53c7ce151f935769
GT-013,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10997,281,8.99,2026-09-19T02:18:44.770783+00:00,53c7ce151f935769
GT-099,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11079,222,7.42,2026-09-19T02:32:14.259907+00:00,53c7ce151f935769
GT-143,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10912,261,12.4,2026-09-19T02:12:15.844281+00:00,53c7ce151f935769
GT-034,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10988,221,7.79,2026-09-19T01:53:04.462769+00:00,53c7ce151f935769
GT-013,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10997,315,10.98,2026-09-19T01:49:34.292010+00:00,53c7ce151f935769
GT-080,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10898,284,8.72,2026-09-19T01:36:16.067702+00:00,53c7ce151f935769
GT-063,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10879,311,9.84,2026-09-19T01:57:20.481376+00:00,53c7ce151f935769
GT-058,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10907,279,9.03,2026-09-19T01:56:40.589262+00:00,53c7ce151f935769
GT-036,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10917,307,10.25,2026-09-19T01:53:24.005498+00:00,53c7ce151f935769
GT-129,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11135,276,8.81,2026-09-19T02:36:46.211595+00:00,53c7ce151f935769
GT-049,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10866,268,8.66,2026-09-19T02:24:37.247114+00:00,53c7ce151f935769
GT-110,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10956,289,11.89,2026-09-19T02:05:04.625715+00:00,53c7ce151f935769
GT-151,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11672,243,8.28,2026-09-19T02:40:21.216891+00:00,53c7ce151f935769
GT-155,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10727,444,13.47,2026-09-19T02:41:02.781700+00:00,53c7ce151f935769
GT-112,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10866,264,8.48,2026-09-19T02:34:12.770271+00:00,53c7ce151f935769
GT-027,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10821,256,7.89,2026-09-19T01:28:51.042664+00:00,53c7ce151f935769
GT-090,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10916,260,8.06,2026-09-19T01:37:43.622585+00:00,53c7ce151f935769
GT-015,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10979,263,8.51,2026-09-19T02:19:04.671570+00:00,53c7ce151f935769
GT-106,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10832,266,10.87,2026-09-19T02:04:17.552855+00:00,53c7ce151f935769
GT-133,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10925,254,12.79,2026-09-19T02:09:53.882355+00:00,53c7ce151f935769
GT-033,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10948,348,14.13,2026-09-19T01:29:44.692100+00:00,53c7ce151f935769
GT-035,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10953,270,9.29,2026-09-19T01:53:13.758012+00:00,53c7ce151f935769
GT-049,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10866,280,9.73,2026-09-19T01:55:23.720624+00:00,53c7ce151f935769
GT-056,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10646,248,7.78,2026-09-19T02:25:40.426184+00:00,53c7ce151f935769
GT-092,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10767,221,7.56,2026-09-19T02:01:54.745019+00:00,53c7ce151f935769
GT-020,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11120,284,10.03,2026-09-19T01:50:45.229420+00:00,53c7ce151f935769
GT-038,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10757,281,9.06,2026-09-19T02:22:40.781896+00:00,53c7ce151f935769
GT-003,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10624,198,8.94,2026-09-19T02:17:00.045274+00:00,53c7ce151f935769
GT-028,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10884,204,6.41,2026-09-19T01:28:57.451034+00:00,53c7ce151f935769
GT-025,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10919,302,9.67,2026-09-19T02:20:36.899900+00:00,53c7ce151f935769
GT-101,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10988,340,10.47,2026-09-19T01:39:13.687744+00:00,53c7ce151f935769
GT-092,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10767,222,7.13,2026-09-19T02:31:11.916525+00:00,53c7ce151f935769
GT-136,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11027,301,9.7,2026-09-19T02:37:50.253271+00:00,53c7ce151f935769
GT-072,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11006,265,8.32,2026-09-19T01:35:08.002960+00:00,53c7ce151f935769
GT-128,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10896,359,11.28,2026-09-19T02:36:37.394263+00:00,53c7ce151f935769
GT-142,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10885,283,13.78,2026-09-19T02:12:03.444735+00:00,53c7ce151f935769
GT-070,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10940,246,8.08,2026-09-19T02:27:47.764352+00:00,53c7ce151f935769
GT-078,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10736,268,8.11,2026-09-19T01:35:59.593017+00:00,53c7ce151f935769
GT-145,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10852,320,10.21,2026-09-19T02:39:24.688949+00:00,53c7ce151f935769
GT-135,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10828,297,9.08,2026-09-19T01:44:00.389300+00:00,53c7ce151f935769
GT-032,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10922,264,8.16,2026-09-19T01:29:30.560582+00:00,53c7ce151f935769
GT-069,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10990,265,8.26,2026-09-19T01:34:39.240337+00:00,53c7ce151f935769
GT-097,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11025,297,9.54,2026-09-19T02:02:37.518667+00:00,53c7ce151f935769
GT-075,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10866,347,11.19,2026-09-19T02:28:39.009172+00:00,53c7ce151f935769
GT-012,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10917,315,10.49,2026-09-19T01:49:23.308918+00:00,53c7ce151f935769
GT-130,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11101,283,9.04,2026-09-19T02:36:55.258932+00:00,53c7ce151f935769
GT-053,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11086,241,7.98,2026-09-19T02:25:15.323355+00:00,53c7ce151f935769
GT-102,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10912,272,8.85,2026-09-19T02:32:42.852494+00:00,53c7ce151f935769
GT-152,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10992,276,8.95,2026-09-19T01:46:26.550576+00:00,53c7ce151f935769
GT-134,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10823,317,9.68,2026-09-19T01:43:51.307516+00:00,53c7ce151f935769
GT-085,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10949,225,7.05,2026-09-19T01:36:58.472116+00:00,53c7ce151f935769
GT-125,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11021,291,9.08,2026-09-19T01:42:37.514873+00:00,53c7ce151f935769
GT-134,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10823,299,14.2,2026-09-19T02:10:08.083332+00:00,53c7ce151f935769
GT-095,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10815,303,9.68,2026-09-19T02:31:38.356570+00:00,53c7ce151f935769
GT-093,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10894,257,7.94,2026-09-19T01:38:05.016889+00:00,53c7ce151f935769
GT-051,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10909,252,8.7,2026-09-19T01:55:41.159761+00:00,53c7ce151f935769
GT-110,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10956,253,7.88,2026-09-19T01:40:28.187760+00:00,53c7ce151f935769
GT-043,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10888,379,12.28,2026-09-19T02:23:33.830587+00:00,53c7ce151f935769
GT-048,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10902,233,7.27,2026-09-19T01:31:46.145046+00:00,53c7ce151f935769
GT-132,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11113,237,11.47,2026-09-19T02:09:41.088330+00:00,53c7ce151f935769
GT-145,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10852,360,10.97,2026-09-19T01:45:24.939567+00:00,53c7ce151f935769
GT-146,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11146,298,9.4,2026-09-19T01:45:34.342406+00:00,53c7ce151f935769
GT-018,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10842,230,7.34,2026-09-19T01:50:24.598973+00:00,53c7ce151f935769
GT-068,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11010,230,7.49,2026-09-19T01:58:01.571404+00:00,53c7ce151f935769
GT-043,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10888,248,8.61,2026-09-19T01:54:30.245642+00:00,53c7ce151f935769
GT-001,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10999,292,9.47,2026-09-19T01:47:46.656820+00:00,53c7ce151f935769
GT-030,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10996,297,10.46,2026-09-19T01:52:24.067467+00:00,53c7ce151f935769
GT-040,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10789,273,9.2,2026-09-19T01:54:02.119543+00:00,53c7ce151f935769
GT-099,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11079,314,9.89,2026-09-19T01:38:54.160814+00:00,53c7ce151f935769
GT-029,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11290,295,9.49,2026-09-19T01:29:06.942063+00:00,53c7ce151f935769
GT-136,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11027,216,6.85,2026-09-19T01:44:07.246154+00:00,53c7ce151f935769
GT-137,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11392,326,16.21,2026-09-19T02:10:48.302675+00:00,53c7ce151f935769
GT-057,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10949,278,8.71,2026-09-19T01:32:58.832529+00:00,53c7ce151f935769
GT-073,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10942,317,10.1,2026-09-19T01:58:51.723078+00:00,53c7ce151f935769
GT-118,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10752,297,9.34,2026-09-19T02:35:03.499684+00:00,53c7ce151f935769
GT-088,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10839,262,8.05,2026-09-19T01:37:27.374916+00:00,53c7ce151f935769
GT-068,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11010,239,7.53,2026-09-19T01:34:30.977324+00:00,53c7ce151f935769
GT-074,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11149,301,9.8,2026-09-19T01:59:01.523080+00:00,53c7ce151f935769
GT-025,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10919,245,7.6,2026-09-19T01:28:36.837865+00:00,53c7ce151f935769
GT-065,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10843,257,8.22,2026-09-19T02:27:03.330662+00:00,53c7ce151f935769
GT-038,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10757,291,9.72,2026-09-19T01:53:42.134101+00:00,53c7ce151f935769
GT-086,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10721,352,11.0,2026-09-19T02:30:19.814808+00:00,53c7ce151f935769
GT-018,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10842,274,8.77,2026-09-19T02:19:30.897362+00:00,53c7ce151f935769
GT-028,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10884,368,12.59,2026-09-19T01:52:02.847867+00:00,53c7ce151f935769
GT-083,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10894,290,9.82,2026-09-19T02:00:27.731812+00:00,53c7ce151f935769
GT-056,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10646,240,7.3,2026-09-19T01:32:50.124165+00:00,53c7ce151f935769
GT-067,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10858,236,7.3,2026-09-19T01:34:23.439537+00:00,53c7ce151f935769
GT-016,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10850,244,7.81,2026-09-19T02:19:12.481011+00:00,53c7ce151f935769
GT-017,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10857,303,9.64,2026-09-19T02:19:22.126828+00:00,53c7ce151f935769
GT-016,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10850,354,10.73,2026-09-19T01:27:23.724583+00:00,53c7ce151f935769
GT-143,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10912,270,8.93,2026-09-19T02:39:06.287984+00:00,53c7ce151f935769
GT-041,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10718,227,6.96,2026-09-19T01:30:49.363715+00:00,53c7ce151f935769
GT-146,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11146,280,13.98,2026-09-19T02:13:00.901378+00:00,53c7ce151f935769
GT-045,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10837,224,7.15,2026-09-19T01:31:24.905991+00:00,53c7ce151f935769
GT-062,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10936,311,11.6,2026-09-19T01:33:43.441821+00:00,53c7ce151f935769
GT-091,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10699,231,7.25,2026-09-19T02:01:47.185565+00:00,53c7ce151f935769
GT-121,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11031,252,7.95,2026-09-19T01:42:01.720274+00:00,53c7ce151f935769
GT-050,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10915,270,8.73,2026-09-19T01:55:32.456233+00:00,53c7ce151f935769
GT-139,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10771,328,10.27,2026-09-19T02:38:23.415651+00:00,53c7ce151f935769
GT-120,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10781,335,10.19,2026-09-19T01:41:53.766412+00:00,53c7ce151f935769
GT-049,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10866,257,7.9,2026-09-19T01:31:54.043727+00:00,53c7ce151f935769
GT-119,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10863,255,8.35,2026-09-19T01:41:43.577364+00:00,53c7ce151f935769
GT-114,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11022,275,8.62,2026-09-19T01:41:02.904095+00:00,53c7ce151f935769
GT-026,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10886,202,6.31,2026-09-19T01:28:43.153531+00:00,53c7ce151f935769
GT-011,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10943,275,8.85,2026-09-19T01:49:12.815804+00:00,53c7ce151f935769
GT-006,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10847,236,7.59,2026-09-19T01:48:25.122608+00:00,53c7ce151f935769
GT-144,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10791,349,16.89,2026-09-19T02:12:32.740625+00:00,53c7ce151f935769
GT-027,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10821,241,8.36,2026-09-19T01:51:50.251884+00:00,53c7ce151f935769
